timestamp,pod_name,cpu_usage,memory_usage,cpu_memory_ratio
2024-08-03 20:03:46.450924,pod_1,-1.4485180013282544,-1.00140751420379,-0.6162417725173901
2024-08-03 20:03:46.450924,pod_5,0.6436477670076898,-0.6688252132030584,0.3795712999478702
2024-08-03 20:03:46.450924,pod_6,0.09845167418569,-1.5545680312871122,2.015359409284417
2024-08-03 20:03:46.450924,pod_4,-1.0693175036249774,1.5734050703119071,-0.858688292977737
2024-08-03 20:03:46.450924,pod_10,0.0074410984347892,0.5413323262235925,-0.4687332977110506
2024-08-03 20:03:46.450924,pod_8,-0.3281818066216948,1.6350429789351115,-0.7131885909588438
2024-08-03 20:03:46.450924,pod_3,-1.0396101275607932,1.503811444217782,-0.8483750198598519
2024-08-03 20:03:46.450924,pod_9,-0.1313111435077538,1.3549602360591482,-0.6412531609063055
2024-08-03 20:03:46.450924,pod_7,-1.240232893120534,0.0998449354355793,-0.7739267726857904
2024-08-03 20:03:46.450924,pod_2,1.635854102252278,-1.6482014286968572,5.271670857704331
2024-08-03 20:13:46.450924,pod_9,0.1840255511920672,-0.021191989659412,-0.2409439497180268
2024-08-03 20:13:46.450924,pod_1,-0.4327324598714608,0.5035810883972363,-0.5870690742818997
2024-08-03 20:13:46.450924,pod_3,-1.5431541546205578,-1.6136885577950155,-0.1803610600684489
2024-08-03 20:13:46.450924,pod_6,-0.8595695657502379,1.0563698757478472,-0.7737821151993505
2024-08-03 20:13:46.450924,pod_2,-0.1750267667547107,1.1754751990530223,-0.6276320367454415
2024-08-03 20:13:46.450924,pod_5,0.4046993858835248,0.8898244463289164,-0.4393714309121898
2024-08-03 20:13:46.450924,pod_8,0.6906911143506007,0.2870647030439796,-0.1889986442434871
2024-08-03 20:13:46.450924,pod_7,0.26960943813007,-0.599154400539824,0.1239172814090713
2024-08-03 20:13:46.450924,pod_4,1.5997414268081438,-1.0130972440448156,1.5078958848826636
2024-08-03 20:13:46.450924,pod_10,1.1569481043761487,-0.2649766330976894,0.2691932441468144
2024-08-03 20:23:46.450924,pod_2,1.707417927666986,-1.0738412320276478,1.7413232612521974
2024-08-03 20:23:46.450924,pod_8,0.3153755679282727,1.52329822092248,-0.5687043621392235
2024-08-03 20:23:46.450924,pod_10,1.562019472534957,-0.6821591814083243,0.8817622610245156
2024-08-03 20:23:46.450924,pod_5,0.251932586004932,-1.2442030981495358,1.0193173579111456
2024-08-03 20:23:46.450924,pod_3,1.0664084496115365,0.0361843430615121,0.0474485964388861
2024-08-03 20:23:46.450924,pod_4,-1.5216552455015986,1.489468396856166,-0.948347853318224
2024-08-03 20:23:46.450924,pod_7,-0.1191072073843816,-0.1323488150483083,-0.3097566321311896
2024-08-03 20:23:46.450924,pod_6,-1.6343476079771513,0.2279230514448046,-0.9177079102887918
2024-08-03 20:23:46.450924,pod_1,-0.0737620908292944,0.9157381956709136,-0.5640440199202961
2024-08-03 20:23:46.450924,pod_9,0.6146141218378173,-0.5224887810207451,0.2302844285764551
2024-08-03 20:33:46.450924,pod_1,-0.8073352753545098,-0.7736513567129067,-0.3302697630860169
2024-08-03 20:33:46.450924,pod_10,0.9632659713553668,-0.7635592579641665,0.6635830234193956
2024-08-03 20:33:46.450924,pod_4,-0.5431522488594226,-0.4778352044083955,-0.3435279401070016
2024-08-03 20:33:46.450924,pod_5,-0.1114623672801312,-0.3686642547232893,-0.2018827766477349
2024-08-03 20:33:46.450924,pod_6,0.7140363997694859,-1.654599444502915,3.781073398470302
2024-08-03 20:33:46.450924,pod_2,-1.3186533846616448,-1.5414160814419746,0.0085747215704045
2024-08-03 20:33:46.450924,pod_8,-0.9933179920669368,-0.919533813417052,-0.3568954218891242
2024-08-03 20:33:46.450924,pod_9,-0.5031883462584443,0.1035400252324685,-0.5227888199873572
2024-08-03 20:33:46.450924,pod_3,-1.1885381944758435,-0.8117168501585532,-0.5314945466689971
2024-08-03 20:33:46.450924,pod_7,-0.4837266096143292,-0.3491115926261449,-0.3717786033475807
2024-08-03 20:43:46.450924,pod_3,-0.4497651627149586,-1.498545734900803,1.0296849480460948
2024-08-03 20:43:46.450924,pod_10,-0.9515498736647274,-1.3309876713545692,0.0713845755287089
2024-08-03 20:43:46.450924,pod_2,1.175452148786411,-0.0356221971419532,0.1262999071374272
2024-08-03 20:43:46.450924,pod_9,-1.1408448471090566,-1.4256987228956055,0.0209210899437034
2024-08-03 20:43:46.450924,pod_1,1.2915434872771063,-0.2158483636079593,0.2878405736050098
2024-08-03 20:43:46.450924,pod_8,-1.6068061841111123,-1.49022751237282,-0.4430325057316567
2024-08-03 20:43:46.450924,pod_5,-1.5487683069260307,-1.428810684600479,-0.4356670692153259
2024-08-03 20:43:46.450924,pod_7,-0.1654959790245448,-1.0378205878625213,0.3124296116063855
2024-08-03 20:43:46.450924,pod_6,1.3683330972104537,1.040143884400908,-0.2391484686562799
2024-08-03 20:43:46.450924,pod_4,-1.497460790069591,1.4273047661833824,-0.9410181940889172
2024-08-03 20:53:46.450924,pod_8,-0.365350744075065,-1.15517214962786,0.3260030426866058
2024-08-03 20:53:46.450924,pod_4,-0.2248347335354637,-1.591811970381261,1.7603383427662695
2024-08-03 20:53:46.450924,pod_6,-0.3700966420967017,-1.6878957497512417,2.1657455279838302
2024-08-03 20:53:46.450924,pod_9,-1.6017090098585574,-1.39387015374012,-0.5244734797261658
2024-08-03 20:53:46.450924,pod_10,-0.4126717720750187,1.0501070223949494,-0.6665942612362458
2024-08-03 20:53:46.450924,pod_7,0.9340387041722612,-0.4526632904838215,0.3208762388282131
2024-08-03 20:53:46.450924,pod_3,-1.4898995120869691,-0.5381447183457716,-0.7720808336025845
2024-08-03 20:53:46.450924,pod_5,-0.1803156822919435,-0.2993703881749528,-0.2643212818823302
2024-08-03 20:53:46.450924,pod_1,1.4419357159681148,0.4617193947917474,-0.0288982527368735
2024-08-03 20:53:46.450924,pod_2,-0.1380800985597456,-0.9180363356791312,0.1885661664435074
2024-08-03 21:03:46.450924,pod_10,0.7293673049736878,-1.4510097841358989,2.2544961859669317
2024-08-03 21:03:46.450924,pod_5,0.8347621205636166,-1.4204638063477846,2.2207095979600173
2024-08-03 21:03:46.450924,pod_8,0.4456545525007186,0.8141154738127118,-0.4123314978728348
2024-08-03 21:03:46.450924,pod_7,-0.4746045555794585,-1.2864780488389855,0.4524246753596024
